Filename,HistMean,HistVar,LaplVar,MaxLapl,MaxVar,MaxAvgLapl,MinAvgLapl,IQR,Deviation,C1AreaProp,C2AreaProp,C3AreaProp,C4AreaProp,HistBin1,HistBin2,HistBin3,HistBin4,HistBin5,HistBin6,HistBin7,HistBin8,LaplHistBin1,LaplHistBin2,LaplHistBin3,LaplHistBin4,LaplHistBin5,LaplHistBin6,LaplHistBin7,LaplHistBin8,SiftNumKP,SurfNumKP,AkazeNumKP,BriskNumKP,KazeNumKP,ORBNumKP,RidgeAreaProp,MaxX,AvgMaxX,MaxY,MinVar,Output
artifactless/ESP_030856_2015_RED.NOMAP.browse-Block-7.jpg,83.906982421875,1004.5892481207848,334.2556779384613,184.08897399902344,3334.161865234375,262.12575659155846,386.19143748283386,33.0,1.400387533188501,0.33502197265625,0.17315673828125,0.3133544921875,0.33990478515625,420,3260,8239,2522,1519,361,50,13,36,213,7929,8056,144,4,1,1,52,65,4,41,31,72,0.34821529396819706,37143,36442.0,23703,103.57849378532127,0
artifactless/ESP_030856_2015_RED.NOMAP.browse-Block-8.jpg,81.17486572265625,1076.7723394595087,424.957715973258,191.96575927734375,2060.0003509521484,196.39575359225273,472.2859497964382,35.0,1.9885254301868778,0.3157958984375,0.12835693359375,0.260498046875,0.343017578125,345,5132,6962,1851,1798,241,43,12,7,26,102,536,13376,2188,130,19,56,43,0,13,28,5,0.302453143681253,40863,38720.0,24999,117.16070100572564,0
artifactless/ESP_031101_1685_RED.NOMAP.browse-Block-3.jpg,109.2464599609375,171.3947018235922,1454.380490243435,273.47113037109375,2798.4315795898438,796.2286605834961,1047.1490253210068,15.0,2.53665813841044,0.3553466796875,0.12335205078125,0.33929443359375,0.357177734375,10,22,1754,13447,1089,49,10,3,3,8,165,3979,11495,702,23,9,9,17,0,24,1,51,0.6932254155476888,84333,84269.0,120258,345.90987356286496,0
artifactless/ESP_031101_1685_RED.NOMAP.browse-Block-5.jpg,132.63238525390625,1662.5520542226732,3634.0618647933006,142.22752380371094,675.8505859375,935.9106377065182,1082.9226869046688,51.0,2.9350146445478686,0.36407470703125,0.17840576171875,0.35443115234375,0.36517333984375,300,1018,1407,3692,5467,3914,560,26,15,102,741,4092,8522,2611,272,29,27,73,3,119,14,148,0.6989655662985409,115167,114617.0,117843,650.0226447181776,0
artifactless/ESP_031208_1260_RED.NOMAP.browse-Block-5.jpg,124.64801025390625,1407.571965035051,1623.007518708706,99.99505615234375,473.320068359375,253.8683950304985,397.18646785616875,49.0,2.1029778108165544,0.36822509765625,0.159423828125,0.3372802734375,0.37652587890625,164,928,2407,4476,5712,2260,378,59,9,77,922,9730,5257,355,27,7,168,106,7,183,45,212,0.5721185362864658,59916,59284.0,43287,181.5854401212075,0
artifactless/ESP_032735_1680_RED.NOMAP.browse-Block-10.jpg,55.58203125,563.3528900146484,1806.0116604231298,236.01165771484375,2335.6902923583984,631.8885239064693,821.4911088347435,16.0,1.0081257635252796,0.33843994140625,0.11199951171875,0.28570556640625,0.3515625,807,12419,2383,388,188,115,57,27,13,45,102,310,3555,11984,345,30,48,108,3,103,28,87,0.47239517885095933,53559,53148.0,59850,277.8004468427971,0
artifactless/ESP_032735_1680_RED.NOMAP.browse-Block-3.jpg,138.87109375,3222.540023803711,3537.6742611788213,158.239990234375,1377.195068359375,1075.241821140051,1991.9161174297333,87.0,0.840858623242043,0.378173828125,0.32257080078125,0.37469482421875,0.37823486328125,912,1638,1437,1687,2512,5544,2595,59,11,86,596,2838,8214,4118,494,27,198,156,20,297,90,227,0.6468513264375575,95919,93857.0,96990,523.7735156053677,0
artifactless/ESP_032735_1680_RED.NOMAP.browse-Block-4.jpg,123.366943359375,3122.039546906948,3022.7654645442963,173.08470153808594,1616.885482788086,1294.299057841301,1857.6024081707,104.0,3.317963972897042,0.36041259765625,0.30169677734375,0.35736083984375,0.36090087890625,641,3064,2014,1717,2803,4899,1224,22,3,59,284,1442,6481,6897,1162,56,231,123,28,287,133,206,0.6251443189733169,70947,68961.0,91287,323.29899412952363,0
artifactless/ESP_032735_1680_RED.NOMAP.browse-Block-5.jpg,177.5919189453125,985.5141339153051,2998.3035038374364,145.60508728027344,1133.940170288086,866.6080573499203,1325.9305388629436,25.0,1.5421276595744682,0.38037109375,0.27642822265625,0.37738037109375,0.38079833984375,68,199,314,532,1445,8094,5589,143,14,147,1713,8331,5539,603,36,1,109,111,0,98,65,129,0.6633068907494638,80046,78830.0,92745,341.98960015550256,0
artifactless/ESP_032735_1680_RED.NOMAP.browse-Block-6.jpg,155.27374267578125,2129.0657509826124,2510.6498317681253,228.999755859375,1925.8614349365234,1041.8970172405243,1509.7638971209526,40.0,3.927356271538756,0.375244140625,0.2841796875,0.37249755859375,0.3753662109375,337,1060,803,972,2543,8248,2379,42,5,9,90,1032,7266,7208,727,47,127,92,26,225,109,204,0.6614411896350337,89442,88659.0,110265,467.07610959839076,0
artifactless/ESP_032735_1680_RED.NOMAP.browse-Block-7.jpg,170.16375732421875,1171.693459417671,4178.782576903701,160.25413513183594,1101.977523803711,1353.077447295189,1483.5163913667202,36.0,1.103724469363236,0.38372802734375,0.3311767578125,0.3822021484375,0.3837890625,52,191,458,1095,2684,7501,4226,177,10,64,862,5613,8131,1592,109,3,147,145,10,207,52,184,0.6703793207804362,99579,99173.0,98556,530.8710590749979,0
artifactless/ESP_032735_1680_RED.NOMAP.browse-Block-8.jpg,122.20343017578125,4976.812681104988,2624.7137625068426,183.37644958496094,1982.19140625,1202.3973300158978,1797.0451851785183,146.0,1.0455981357333275,0.36376953125,0.27508544921875,0.3485107421875,0.36773681640625,2003,3653,930,902,1587,3885,3224,200,14,87,523,2746,10093,2613,292,16,135,102,16,233,84,229,0.6075031991098442,92517,90729.0,109167,430.46005596313626,0
artifactless/ESP_032735_1680_RED.NOMAP.browse-Block-9.jpg,88.19927978515625,3343.7335419617593,3936.7802391052246,174.413818359375,1554.818115234375,1240.0798961818218,2537.182998865843,97.0,0.7478162209826366,0.35479736328125,0.26837158203125,0.3343505859375,0.36041259765625,2784,4844,2174,2038,1946,1674,850,74,6,32,274,1265,8030,6008,729,40,217,139,24,358,106,211,0.587443852892109,88356,87673.0,96081,521.8150552427396,0
artifactless/ESP_035979_1580_RED.NOMAP.browse-Block-10.jpg,39.7838134765625,1069.2492838948965,77.08753433451056,66.56138610839844,4314.161071777344,17.183376014232635,87.6551029086113,49.0,0.0008286210006403774,0.178955078125,0.01605224609375,0.097900390625,0.2462158203125,8328,3916,3238,779,28,48,37,10,3,14,28,6943,9356,32,7,1,11,8,0,0,17,0,0.159852196188534,32532,32094.0,38652,22.589174017310143,0
