HistMean,HistVar,LaplVar,MaxLapl,MaxVar,MaxAvgLapl,IQR,Deviation,C1AreaProp,C4AreaProp,SiftNumKP,SurfNumKP,AkazeNumKP,KazeNumKP,ORBNumKP,RidgeAreaProp,AvgMaxX,MaxY,MinVar,Filename,Output
172.46551513671875,720.6052561067046,613.4961132407187,255.2836761474609,3141.374252319336,297.75707349181175,29.0,22.579438078794542,0.353271484375,0.3568115234375,95,103,4,27,127,0.4220520094329235,44643.0,32988,107.8802932286635,ESP_011314_1585_RED.NOMAP.browse-Block-7.jpg,1.0
114.7681884765625,9042.951878651977,1075.1292342990635,299.94261169433594,5497.009506225586,601.4634734094142,200.0,2099.5928207049287,0.21966552734375,0.22418212890625,41,69,6,65,27,0.2388231726253734,595215.0,55707,89.10841520130634,ESP_011325_1845_RED.NOMAP.browse-Block-10.jpg,1.0
85.2291259765625,5737.952017888427,989.958606481552,465.8740081787109,5698.864608764648,487.4129227101803,153.0,245.10271350979357,0.2047119140625,0.2105712890625,71,59,8,61,94,0.28282278846291936,378452.0,36999,141.61144488118592,ESP_011325_1845_RED.NOMAP.browse-Block-12.jpg,1.0
79.70672607421875,5033.211658861488,1190.971658911556,374.87571716308594,8084.393661499023,545.4498546123505,134.0,507.5461734698394,0.21783447265625,0.21875,79,72,2,60,50,0.2718316358678481,411315.0,42144,182.91468366701162,ESP_011325_1845_RED.NOMAP.browse-Block-14.jpg,1.0
93.04278564453124,6122.234436478466,932.7566384635866,109.92735290527344,7019.0380859375,553.3112655580044,165.0,1823.8003286307583,0.21826171875,0.22003173828125,66,65,5,44,101,0.28725895601160384,498016.0,89109,75.1904646838084,ESP_011325_1845_RED.NOMAP.browse-Block-16.jpg,1.0
108.512939453125,7823.71308940649,1005.721835359931,125.21868896484376,5613.683822631836,398.2787224650383,180.0,2267.997239424404,0.20965576171875,0.21478271484375,16,72,0,43,16,0.2510550106272978,571167.0,78507,60.58437593467534,ESP_011325_1845_RED.NOMAP.browse-Block-18.jpg,1.0
114.70269775390624,8274.639455612749,1344.7505699247122,312.8427734375,4845.144470214844,582.1459287106992,191.0,598.040919849501,0.22900390625,0.23291015625,30,85,3,68,51,0.3107757119571461,559275.0,30963,106.03319798968731,ESP_011325_1845_RED.NOMAP.browse-Block-2.jpg,1.0
107.02349853515624,7471.038327213377,860.1230658143759,156.001708984375,6118.415267944336,471.92827367782587,179.0,1338.3757075512208,0.2193603515625,0.22283935546875,12,63,1,25,11,0.32135004903755937,514721.0,84126,46.192474250681705,ESP_011325_1845_RED.NOMAP.browse-Block-4.jpg,1.0
99.9249267578125,6738.996439203621,1073.1236642561853,147.36907958984375,8106.62109375,698.0328811109067,172.0,1534.1635958884501,0.22052001953125,0.22296142578125,46,67,1,48,92,0.2941082898308249,498839.0,77922,47.52779537532479,ESP_011325_1845_RED.NOMAP.browse-Block-6.jpg,1.0
72.67303466796875,4325.049404706806,1339.585268482566,328.23968505859375,8710.128158569336,988.5699715316297,129.0,764.3003136117102,0.22186279296875,0.2235107421875,91,77,4,67,93,0.3051315382415173,510834.0,53211,141.10382504668087,ESP_011325_1845_RED.NOMAP.browse-Block-8.jpg,1.0
94.1119384765625,1584.8861514180899,258.6843951903284,114.1708984375,2056.586898803711,63.5278040766716,30.0,500.5541675599704,0.2794189453125,0.30718994140625,14,63,1,24,15,0.21218198514452166,438865.0,35244,53.83208193350583,ESP_011326_1700_RED.NOMAP.browse-Block-1.jpg,1.0
96.4249267578125,1856.9604284614325,533.3744002431631,314.841552734375,3532.206771850586,192.89370572566986,42.0,218.7182326258263,0.27392578125,0.287109375,81,72,9,67,52,0.2252109714582855,428377.0,39108,79.08134646993129,ESP_011326_1700_RED.NOMAP.browse-Block-3.jpg,1.0
143.46575927734375,3395.4987055025995,686.3296756148337,370.83984375,3218.1185150146484,283.7726578116417,68.0,628.0996709731994,0.27130126953125,0.28497314453125,53,57,8,83,29,0.22828798855052276,519152.0,30891,63.03874163143336,ESP_011326_1700_RED.NOMAP.browse-Block-5.jpg,1.0
113.36492919921876,2679.7295586131518,378.34543051943183,345.939208984375,2509.5174407958984,204.92660316824916,42.0,445.42665049682785,0.2542724609375,0.28045654296875,34,56,6,58,32,0.2056745651004304,537804.0,27090,47.431861317668044,ESP_011326_1700_RED.NOMAP.browse-Block-7.jpg,1.0
151.69329833984375,2272.563221689313,765.0047299526633,177.51695251464844,4400.771240234375,475.085724323988,19.0,718.9121717554942,0.3221435546875,0.3284912109375,49,80,6,18,137,0.4576815698661056,396399.0,49518,121.68544746469705,ESP_011331_1560_RED.NOMAP.browse-Block-11.jpg,1.0
145.973388671875,1395.8562254309657,566.835998352617,233.64447021484372,2960.6083984375,385.51639145612717,16.0,2868.8008899483507,0.33563232421875,0.3438720703125,31,43,3,16,74,0.41282898024016734,284576.0,36885,119.90900753997265,ESP_011331_1560_RED.NOMAP.browse-Block-9.jpg,1.0
103.1456298828125,4156.4989335387945,775.5839636586608,280.5609741210937,4361.495101928711,496.7607309520245,105.0,221.94318158844456,0.30438232421875,0.304931640625,63,81,10,49,74,0.5236309201109643,436802.0,112878,188.5564884226769,ESP_011358_1255_RED.NOMAP.browse-Block-10.jpg,1.0
94.96453857421876,3144.9908689521253,1288.642838343978,215.41204833984372,4394.618103027344,752.1728170812131,81.0,200.60465343177887,0.312744140625,0.31292724609375,103,94,6,52,98,0.5123846091476141,372701.0,70650,148.24078063759953,ESP_011358_1255_RED.NOMAP.browse-Block-12.jpg,1.0
