MaxLapl,AvgMaxX,MaxVar,LaplVar,SurfNumKP,MaxY,RidgeAreaProp,ORBNumKP,HistMean,MinVar,C1AreaProp,AkazeNumKP,KazeNumKP,MaxAvgLapl,HistVar,Output,Filename
235.243896484375,361240.0,2288.9623413085933,1166.4388923048973,83,107208,0.5629403955796186,151,108.30462646484376,249.02563376538453,0.32208251953125,9,56,602.6063987612723,2680.326209064573,1,ESP_011358_1255_RED.NOMAP.browse-Block-6.jpg
521.0055999755858,461433.0,7555.001449584961,847.9363718293608,90,111753,0.4820840573778339,89,129.5657958984375,77.3839640393853,0.3021240234375,6,55,608.9491533637048,5593.302067384124,1,ESP_011358_1255_RED.NOMAP.browse-Block-8.jpg
101.697021484375,559452.0,5169.978744506836,628.9422514401376,84,45747,0.2506481395048253,83,131.6334228515625,49.9687605742365,0.29144287109375,8,77,329.42826223373413,3709.318868264557,1,ESP_011391_1440_RED.NOMAP.browse-Block-1.jpg
121.56895446777344,496153.0,4978.358383178711,923.3999661765993,79,46827,0.3696355109121285,75,120.22772216796876,101.1490259487182,0.30224609375,2,57,475.2658047378063,3462.908897008747,1,ESP_011391_1440_RED.NOMAP.browse-Block-11.jpg
78.3515625,587599.0,3899.364486694336,859.8847877942026,82,52902,0.3517064075843961,51,133.537109375,101.78558280691506,0.3026123046875,2,40,431.59522503614426,3628.833583831787,1,ESP_011391_1440_RED.NOMAP.browse-Block-13.jpg
109.59564208984376,529324.0,2860.9727630615234,362.38327322900284,46,36120,0.2640460893219593,34,113.8724365234375,93.53728561848402,0.22430419921875,1,29,185.01745748519897,3885.516686543823,1,ESP_011391_1440_RED.NOMAP.browse-Block-15.jpg
199.9926605224609,586407.0,7870.627914428711,923.427709326148,40,38235,0.2562365027034984,0,160.91729736328125,66.39618269726634,0.267333984375,1,45,425.2519983649254,6032.087093379349,1,ESP_011391_1440_RED.NOMAP.browse-Block-17.jpg
317.54307556152344,599650.0,6246.08984375,1190.6704252921045,81,51579,0.32441614936379826,151,151.0670166015625,100.47190593834965,0.2808837890625,20,65,735.6586515605452,4888.873926743865,1,ESP_011391_1440_RED.NOMAP.browse-Block-19.jpg
148.7333984375,605203.0,6629.202865600586,707.9312697611749,49,37590,0.2818481146120558,4,139.471435546875,41.393999204970896,0.29248046875,0,32,344.08669275045395,4120.789223134518,1,ESP_011391_1440_RED.NOMAP.browse-Block-21.jpg
346.2890625,382804.0,7274.735290527344,1932.4270687066016,82,85353,0.3852763905244715,112,100.89678955078124,276.4064754359424,0.286865234375,14,135,865.4754574000833,3927.0223676227033,1,ESP_011391_1440_RED.NOMAP.browse-Block-23.jpg
269.0156097412109,371706.0,6533.696228027344,1625.1968064159155,100,60444,0.3523757261388442,170,110.072265625,128.29023419227448,0.28240966796875,16,134,1076.8437833189964,3765.798732757568,1,ESP_011391_1440_RED.NOMAP.browse-Block-25.jpg
203.06626892089844,470307.0,6055.450622558594,1586.5403899550436,105,69654,0.3555626775704178,189,120.270751953125,165.70430397149175,0.2916259765625,23,144,927.1859092116356,3570.026058614254,1,ESP_011391_1440_RED.NOMAP.browse-Block-27.jpg
198.890380859375,518064.0,4809.05859375,1715.9798925183713,123,73713,0.3930911082847446,178,122.1649169921875,215.79438749980181,0.30474853515625,14,88,846.4722831249237,3659.53591273725,1,ESP_011391_1440_RED.NOMAP.browse-Block-29.jpg
90.95550537109376,546185.0,5099.450622558594,632.1923773251474,91,43338,0.22701683044433602,58,127.27947998046876,36.71938158478588,0.300048828125,3,64,310.03269740939135,3380.317825999111,1,ESP_011391_1440_RED.NOMAP.browse-Block-3.jpg
132.74388122558594,441965.0,3988.134521484375,1551.5556503385305,111,60822,0.35948419757917816,172,114.92193603515624,133.76004974544048,0.30389404296875,14,111,640.5207449793817,3611.428781505673,1,ESP_011391_1440_RED.NOMAP.browse-Block-31.jpg
171.11827087402344,448986.0,6502.976501464844,1121.753892660141,112,58773,0.3934969808541092,96,77.953125,153.19675815943629,0.29913330078125,6,63,819.2595022916794,3253.8787841796875,1,ESP_011391_1440_RED.NOMAP.browse-Block-33.jpg
151.65032958984375,442642.0,6485.062255859375,719.1821809969842,81,56517,0.3526498644959693,71,99.08172607421876,94.5054931435734,0.29827880859375,5,51,369.72127017378807,2677.3873027823865,1,ESP_011391_1440_RED.NOMAP.browse-Block-35.jpg
113.36607360839844,321732.0,6463.3046875,526.3693403601646,87,48318,0.2862158008650237,57,103.06878662109376,50.90594246331602,0.2969970703125,1,46,287.4247502684593,2746.2841477952898,1,ESP_011391_1440_RED.NOMAP.browse-Block-37.jpg
94.24156188964844,593047.0,5057.988037109375,752.9728955626488,108,43293,0.2436617645562864,74,147.0418701171875,31.45195959880948,0.30230712890625,7,58,186.36332055926326,4446.117631658912,1,ESP_011391_1440_RED.NOMAP.browse-Block-5.jpg
187.30882263183602,419732.0,3900.086166381836,675.8218152523042,88,54996,0.3556722192203297,101,91.62451171875,205.11269667372108,0.307861328125,2,40,554.7182821035385,2656.9733884334564,1,ESP_011391_1440_RED.NOMAP.browse-Block-7.jpg
183.17913818359366,518877.0,8460.320739746094,843.8672616481781,64,48336,0.3459043315812653,71,130.11822509765622,83.4447133615613,0.3050537109375,5,65,470.6037612855434,4429.9611815176895,1,ESP_011391_1440_RED.NOMAP.browse-Block-9.jpg
63.70896911621094,51208.0,829.65625,144.93345892056826,31,56895,0.3900615542542701,4,117.18548583984376,79.93803082127124,0.299560546875,0,3,23.287306398153305,1213.7514226399362,1,ESP_011396_1115_RED.NOMAP.browse-Block-7.jpg
1076.5228881835938,15042.0,6939.678695678711,429.2408445924521,78,13599,0.20412998573452806,68,180.80694580078125,21.686179363168765,0.26080322265625,17,65,196.98743331432343,1133.8426739238205,1,ESP_011496_1100_RED.NOMAP.browse-Block-14.jpg
498.9112396240234,56179.0,3320.780746459961,470.96446667611605,14,26250,0.3773581037334368,17,168.49652099609375,203.61048633698368,0.29107666015625,0,2,354.51653692126274,119.48228770121928,1,ESP_011519_1970_RED.NOMAP.browse-Block-6.jpg
205.277099609375,114390.0,3212.220443725586,1677.6449307799344,98,88989,0.6097778432509479,136,143.93963623046875,753.7263096952811,0.367919921875,0,17,765.2443218231201,500.37654420360917,1,ESP_011571_2270_RED.NOMAP.browse-Block-1.jpg
261.98252868652344,120733.0,4850.250228881836,1151.1677215062082,56,107676,0.5880901261871936,61,116.12335205078124,501.9352306965738,0.36962890625,1,12,874.3737892508507,354.8536197207868,1,ESP_011571_2270_RED.NOMAP.browse-Block-2.jpg
195.28977966308602,125253.0,2653.256820678711,1172.0270950756967,45,92796,0.6238793602044477,41,120.19158935546876,673.7634128587897,0.375,2,9,701.3607090413568,269.6219238899648,1,ESP_011571_2270_RED.NOMAP.browse-Block-5.jpg
199.88841247558602,124541.0,2540.4990234375,3321.046849474311,113,114882,0.6772899816176471,152,153.82550048828125,696.3118356465652,0.368896484375,0,9,1135.6883703172207,505.6074283383786,1,ESP_011571_2270_RED.NOMAP.browse-Block-6.jpg
178.17230224609375,42084.0,4086.259262084961,1001.51602556929,17,32700,0.44553055482752185,9,203.88238525390625,77.66803023312241,0.37060546875,0,15,260.40557047724724,629.8531711660327,1,ESP_011619_2250_RED.NOMAP.browse-Block-1.jpg
187.68890380859366,40460.0,3832.4794311523438,1119.2778881154952,25,29709,0.4537590400845397,26,205.659423828125,72.44174685142934,0.3748779296875,0,14,361.12937995791435,657.0545400977135,1,ESP_011619_2250_RED.NOMAP.browse-Block-2.jpg
129.67076110839844,83504.0,5259.2974700927725,927.6194358915088,56,56235,0.6500746296901329,37,174.51641845703125,414.21833923179656,0.37481689453125,0,17,577.3091129958631,662.7350819967687,1,ESP_011625_1275_RED.NOMAP.browse-Block-1.jpg
126.8349609375,77115.0,2912.0712280273438,1081.3764924407003,64,65514,0.5978232290230545,82,167.2987060546875,319.5001266719773,0.3756103515625,0,5,498.98589965701103,596.378792271018,1,ESP_011625_1275_RED.NOMAP.browse-Block-2.jpg
275.1434936523437,80199.0,1968.223129272461,2192.802933063358,88,70548,0.6172522900151272,110,180.61553955078125,318.80135874636466,0.35931396484375,6,44,702.1608340144157,1811.241167213768,1,ESP_011628_1260_RED.NOMAP.browse-Block-1.jpg
158.3515625,52316.0,5753.019470214844,789.9345350824296,65,41154,0.5656848084692861,19,138.6920166015625,166.97826489992443,0.3690185546875,0,15,220.5322483778,1401.426874741912,1,ESP_011628_1260_RED.NOMAP.browse-Block-10.jpg
237.07041931152344,90843.0,2114.921493530273,2499.379995808005,116,70896,0.6250008302576402,141,181.96881103515625,367.7661742828786,0.35968017578125,0,16,727.183179795742,1447.7175941430032,1,ESP_011628_1260_RED.NOMAP.browse-Block-2.jpg
126.22251892089844,65365.0,5143.982849121094,785.5353805981576,61,45735,0.5827055014815985,9,140.3509521484375,244.80736762844023,0.3736572265625,0,5,254.0237888097763,509.98803864419466,1,ESP_011628_1260_RED.NOMAP.browse-Block-9.jpg
224.7162933349609,38117.0,2607.693298339844,455.4677592776717,48,21240,0.2955785863539752,91,125.35626220703124,81.28229912277311,0.27288818359375,11,46,216.3914972245693,1494.0755308531225,1,ESP_011630_1985_RED.NOMAP.browse-Block-1.jpg
200.72064208984366,136967.0,2245.0950775146484,1269.8951909542086,46,65589,0.6328679851457184,14,150.0052490234375,827.0685145873576,0.35736083984375,1,16,394.09325689077383,805.309542760253,1,ESP_011630_1985_RED.NOMAP.browse-Block-11.jpg
185.5917816162109,112402.0,2640.624740600586,2809.5310563407843,116,69036,0.5952349905874215,224,142.775390625,633.9375008195639,0.35791015625,16,43,1197.810336470604,1141.9362449645994,1,ESP_011630_1985_RED.NOMAP.browse-Block-12.jpg
399.155502319336,66680.0,6616.384216308594,518.5482609830797,32,25995,0.3427455902099609,17,157.35784912109375,127.63580795191228,0.2548828125,1,34,125.81825625896454,866.5991778932512,1,ESP_011630_1985_RED.NOMAP.browse-Block-2.jpg
192.71966552734366,83007.0,3828.5203704833984,1624.766147479415,74,55035,0.5994276757333793,63,173.02099609375,314.5158442724496,0.36065673828125,1,61,587.8491367101668,1680.5637681484222,1,ESP_011631_1515_RED.NOMAP.browse-Block-1.jpg
190.25181579589844,80189.0,5949.407958984375,1031.8908116482198,83,44817,0.6030665079752604,59,171.48358154296875,347.5713554490357,0.37640380859375,0,17,711.4417979121208,458.3046620748937,1,ESP_011631_1515_RED.NOMAP.browse-Block-13.jpg
186.15032958984366,68138.0,5900.093734741211,780.9876089096069,67,37065,0.5474224576763078,53,170.48065185546875,234.2427140073851,0.3587646484375,1,34,409.4381980895996,664.1760172508658,1,ESP_011631_1515_RED.NOMAP.browse-Block-14.jpg
149.99700927734375,83932.0,7517.579528808594,801.2277459464967,62,40749,0.5952838710710114,45,135.93035888671878,387.13973771687597,0.3631591796875,1,18,587.4467712342739,722.1371789239348,1,ESP_011631_1515_RED.NOMAP.browse-Block-2.jpg
430.482177734375,18287.0,7412.9599609375,443.53209298476577,1,10812,0.2233897751452876,0,219.3634033203125,9.166456185281275,0.1055908203125,0,7,6.984238088130951,823.7071714252234,1,ESP_011651_1200_RED.NOMAP.browse-Block-1.jpg
553.6737670898439,27366.0,11054.118103027344,545.474422454834,0,9048,0.16326429329666434,0,238.930419921875,3.833118534646928,0.05303955078125,0,4,5.927602857351303,669.8619799017906,1,ESP_011651_1200_RED.NOMAP.browse-Block-2.jpg
246.9208984375,26196.0,8787.039001464844,446.0209696255624,35,16575,0.2950268651924881,14,168.51885986328125,46.42966641206294,0.35284423828125,1,26,147.85357961058614,702.9918318055569,1,ESP_011656_1465_RED.NOMAP.browse-Block-1.jpg
211.589599609375,35677.0,6024.241149902344,487.13760088384146,31,18489,0.31185659146776384,9,176.19622802734375,62.96130587626249,0.32330322265625,0,48,153.33858180046082,918.5268632136284,1,ESP_011656_1465_RED.NOMAP.browse-Block-2.jpg
279.5028686523437,69951.0,5837.169372558594,2366.235508110374,94,46440,0.5291009192373238,194,144.69134521484375,389.70743905194087,0.33935546875,14,61,1913.172975152731,804.9521565400064,1,ESP_011657_2085_RED.NOMAP.browse-Block-1.jpg
253.32603454589844,56547.0,5307.185531616211,1476.4046150110662,63,45672,0.5176864848417394,99,147.1409912109375,230.19679541327062,0.3284912109375,4,50,823.4574958980082,1068.8464544862507,1,ESP_011657_2085_RED.NOMAP.browse-Block-2.jpg
227.673583984375,68605.0,2191.2787475585933,2102.1227833293383,77,53847,0.499201415566837,162,137.6099853515625,352.8905366361141,0.3375244140625,8,48,1006.5015856921672,503.40098915994173,1,ESP_011657_2085_RED.NOMAP.browse-Block-9.jpg
88.83958435058594,48825.0,1949.9365234375,270.5698502324521,29,40578,0.2484780517278933,16,105.0924072265625,95.46762964129448,0.22760009765625,0,12,75.07220277190207,501.5550595372914,1,ESP_011671_1590_RED.NOMAP.browse-Block-1.jpg
202.34629821777344,48640.0,3901.745346069336,373.5846592746675,31,32106,0.2798635183596144,10,129.675537109375,67.21713863499463,0.251220703125,0,27,74.71479576826096,1526.042673051357,1,ESP_011671_1590_RED.NOMAP.browse-Block-2.jpg
72.06712341308594,68676.0,1083.9521484375,685.393273293972,21,48993,0.4462345908669865,20,144.43841552734375,269.5801785411313,0.3349609375,0,4,154.75967574119568,751.1948157511653,1,ESP_011707_1440_RED.NOMAP.browse-Block-1.jpg
188.62786865234366,78090.0,3902.531723022461,783.2078679762781,34,36657,0.5468732235478421,16,190.0740966796875,321.75833257753396,0.36175537109375,1,16,281.9566055238247,714.1346464008093,1,ESP_011707_1440_RED.NOMAP.browse-Block-2.jpg
226.58897399902344,91439.0,4379.8409271240225,2052.8686180114746,93,54342,0.6158502690932329,183,172.65606689453125,473.84635570831597,0.367919921875,7,29,1223.0185674130914,709.7969321869313,1,ESP_011708_1920_RED.NOMAP.browse-Block-1.jpg
233.855224609375,88139.0,4424.470687866211,1604.8537613004446,100,49290,0.5956508150287703,170,175.30206298828125,431.6194706214592,0.37054443359375,10,46,789.2934722304344,695.522832658142,1,ESP_011708_1920_RED.NOMAP.browse-Block-2.jpg
218.31292724609366,83261.0,3399.741943359375,2220.7853946089745,123,55257,0.6125440522736194,246,141.2105712890625,404.1029236121103,0.36981201171875,35,109,1493.470879048109,930.8401812165976,1,ESP_011709_1840_RED.NOMAP.browse-Block-1.jpg
288.343505859375,78711.0,6393.258651733398,2035.125432845205,105,50919,0.6243895885991115,225,152.12554931640625,328.20461710263044,0.37066650390625,22,112,1540.6457347273831,1076.3966519199312,1,ESP_011709_1840_RED.NOMAP.browse-Block-2.jpg
528.6865234375,31397.0,3892.601669311523,690.2240028344095,59,22830,0.2216476328232709,7,148.64227294921875,28.573461270891126,0.27362060546875,2,37,128.3527793586254,5499.454123642297,1,ESP_011730_2105_RED.NOMAP.browse-Block-10.jpg
350.38128662109375,57936.0,6273.841293334961,652.7543430179358,45,27168,0.26680122076296336,12,159.12091064453125,41.91009319480509,0.26959228515625,1,52,256.2040528953076,3704.6054367683832,1,ESP_011730_2105_RED.NOMAP.browse-Block-2.jpg
446.97747802734375,41902.0,3611.035629272461,657.6943492852151,66,19872,0.3408608455283969,85,123.09405517578124,125.75296769943087,0.29302978515625,11,115,240.1094855070114,2835.44751348719,1,ESP_011730_2105_RED.NOMAP.browse-Block-9.jpg
160.83099365234375,40635.0,1794.7182006835938,838.7193463109435,47,41583,0.4470175724403531,25,130.47906494140622,141.07857389003038,0.33154296875,0,6,254.47886964678764,637.7234386764468,1,ESP_011738_1865_RED.NOMAP.browse-Block-1.jpg
146.86289978027344,40477.0,952.8292083740234,477.2953588627279,44,24027,0.4210393195058785,20,130.02752685546878,114.88144728075711,0.32867431640625,0,10,158.67683827877045,819.8237661980091,1,ESP_011738_1865_RED.NOMAP.browse-Block-2.jpg
293.271240234375,66567.0,5766.073226928711,673.6529516577722,33,58224,0.6252022126141716,22,207.29901123046875,223.32150008995086,0.34808349609375,2,22,180.3050372302532,1142.3320400379598,1,ESP_011761_1090_RED.NOMAP.browse-Block-1.jpg
285.27024841308594,73157.0,6088.903259277344,695.0977645479143,40,69567,0.6362492093852922,51,198.35174560546875,285.4128384925425,0.355712890625,0,20,178.04998216032982,1110.5352716110647,1,ESP_011761_1090_RED.NOMAP.browse-Block-2.jpg
184.8046875,126741.0,3720.702880859375,1412.238089904189,17,87321,0.6744344449510762,31,185.939697265625,839.6935350494458,0.36724853515625,2,13,491.01342767477036,533.4297131896019,1,ESP_011775_2230_RED.NOMAP.browse-Block-1.jpg
179.90806579589844,128846.0,3246.8885345458984,1367.147948205471,43,99831,0.674141741733925,19,175.06317138671875,888.6383355893195,0.3690185546875,0,2,593.7696019113064,576.0817637704312,1,ESP_011775_2230_RED.NOMAP.browse-Block-2.jpg
399.8535003662109,436102.0,1771.279525756836,2106.183936834336,127,82677,0.5821448270012349,116,157.09307861328125,240.21832377556717,0.3507080078125,10,50,1097.2617424726486,2609.5973544381563,1,ESP_011791_1810_RED.NOMAP.browse-Block-1.jpg
444.8505859375,467668.0,2447.507568359375,2511.41845529899,146,67392,0.5882068746230181,227,148.118896484375,276.40246769506484,0.34442138671875,28,84,1339.007861316204,2672.6959466338158,1,ESP_011791_1810_RED.NOMAP.browse-Block-11.jpg
325.161865234375,376602.0,4786.173812866211,2994.108192205429,137,86820,0.542471840802361,181,132.10906982421878,268.94523224886507,0.319580078125,27,136,1290.710677832365,4489.479619886726,1,ESP_011791_1810_RED.NOMAP.browse-Block-13.jpg
300.84375,450644.0,4152.1797943115225,2160.7947360537946,116,78519,0.5451690673828125,180,137.25323486328122,251.48904972337183,0.32171630859375,28,144,1108.0337399244306,4289.673604037613,1,ESP_011791_1810_RED.NOMAP.browse-Block-15.jpg
240.76194763183602,159300.0,3013.375961303711,1920.726285275072,119,93732,0.5282078425089518,194,109.5450439453125,258.71436156332487,0.32781982421875,31,118,764.1853596866133,4026.646530613303,1,ESP_011791_1810_RED.NOMAP.browse-Block-17.jpg
181.67991638183602,78916.0,1858.4151458740234,1372.214478071779,110,88593,0.5441037495930989,177,105.0963134765625,163.22753640729934,0.345703125,13,80,528.3074298799038,3861.1971446126704,1,ESP_011791_1810_RED.NOMAP.browse-Block-19.jpg
420.077880859375,353712.0,5505.109375,2404.487574517727,141,75183,0.6077788259468827,158,149.89794921875,319.6541738538072,0.35491943359375,14,62,1444.109044522047,2216.8280866146088,1,ESP_011791_1810_RED.NOMAP.browse-Block-3.jpg
289.32957458496094,75889.0,2973.151107788086,1814.2872171252966,111,77268,0.6404238719566195,161,148.09136962890625,235.21008208114654,0.3743896484375,8,27,1014.038166373968,686.1215954385697,1,ESP_011791_1810_RED.NOMAP.browse-Block-7.jpg
428.22630310058594,242764.0,3609.721176147461,1946.5115488432348,115,59046,0.6227577471265606,206,136.210205078125,292.7737522479147,0.36370849609375,14,56,1225.6803588271139,1312.8898958563805,1,ESP_011791_1810_RED.NOMAP.browse-Block-9.jpg
203.72552490234366,33341.0,4545.532958984375,449.1851907819509,12,12543,0.17195810430190142,0,196.7310791015625,19.880704189650714,0.17242431640625,0,17,23.869143426418304,690.2642294019461,1,ESP_011793_1650_RED.NOMAP.browse-Block-1.jpg
58.34222412109375,29640.0,3481.665756225586,219.09111621603367,7,23712,0.17931962854721967,1,98.0469970703125,61.257923262193785,0.15301513671875,0,22,5.964921683073044,922.3223762363195,1,ESP_011793_1650_RED.NOMAP.browse-Block-2.jpg
209.79827880859366,368023.0,1776.5805053710938,3540.765506800264,128,82485,0.5460120743396235,241,127.06451416015624,328.4240141231567,0.353271484375,19,68,1317.4945666193962,2456.484546419233,1,ESP_011794_1745_RED.NOMAP.browse-Block-1.jpg
319.31553649902344,416937.0,1636.6005859375,3400.8853566646576,144,64338,0.5481763914519665,233,135.43310546875,305.4159265756607,0.35235595703125,12,59,1644.7914226949215,2598.6883962154393,1,ESP_011794_1745_RED.NOMAP.browse-Block-3.jpg
255.7558441162109,451291.0,1979.7435150146484,3326.861898168921,138,78678,0.4897954753800934,241,113.65545654296876,220.74049967434257,0.3553466796875,36,121,1460.6106488704681,2449.7330354116857,1,ESP_011794_1745_RED.NOMAP.browse-Block-5.jpg
786.6309661865234,308932.0,4759.0430755615225,1529.7552404403687,129,61920,0.4762679829316981,197,92.5963134765625,124.84566168021408,0.33685302734375,12,85,1113.9536279141903,1683.5195323079824,1,ESP_011794_1745_RED.NOMAP.browse-Block-7.jpg
74.15184020996094,256476.0,1392.814208984375,259.0564700216055,5,59073,0.42783888648538027,3,116.1968994140625,196.6673255739734,0.10662841796875,1,3,48.78761145472527,1318.5640138238664,1,ESP_011795_0940_RED.NOMAP.browse-Block-32.jpg
215.915771484375,334382.0,2049.6083984375,939.5901726447046,117,38688,0.2424769981234681,85,84.77081298828125,94.87319938093424,0.2427978515625,7,45,387.0711803138256,2178.8081300519407,1,ESP_011795_0940_RED.NOMAP.browse-Block-34.jpg
138.072021484375,385371.0,2482.731918334961,1550.47018167004,130,35514,0.2117204179950789,131,102.97869873046876,98.40615083649756,0.24969482421875,24,108,484.32696709036827,3576.345432486385,1,ESP_011795_0940_RED.NOMAP.browse-Block-36.jpg
120.96604919433594,411842.0,2172.4349212646484,1012.909247815609,113,43653,0.20969325046913287,72,86.71783447265625,108.25793007668108,0.24993896484375,13,79,463.26148995757103,2567.00760185346,1,ESP_011795_0940_RED.NOMAP.browse-Block-38.jpg
83.36328125,493069.0,2769.1707611083984,1620.3140951953824,109,82368,0.4942088968613568,172,123.82037353515624,311.6336060566828,0.29638671875,12,91,691.2531294226646,4260.907980915159,1,ESP_011925_1245_RED.NOMAP.browse-Block-1.jpg
111.07835388183594,447930.0,4128.320068359375,911.2366270385684,90,59295,0.4504828621359432,40,106.06292724609376,162.19828023761508,0.26904296875,5,58,399.121809720993,4937.05005627498,1,ESP_011925_1245_RED.NOMAP.browse-Block-11.jpg
88.56590270996094,309388.0,1582.517318725586,1354.7795905470848,87,92376,0.5163814956066655,170,106.25921630859376,269.0138322142884,0.3056640625,13,75,518.1072464883326,3660.1794499717653,1,ESP_011925_1245_RED.NOMAP.browse-Block-3.jpg
70.31114196777344,325922.0,2268.087142944336,1979.2718872986734,106,85854,0.5184954138363109,170,131.0186767578125,377.6643005358055,0.30377197265625,11,84,399.9732254743576,4725.5689871162185,1,ESP_011925_1245_RED.NOMAP.browse-Block-5.jpg
