Filename,HistMean,HistVar,LaplVar,MaxLapl,MaxVar,MaxAvgLapl,MinAvgLapl,IQR,Deviation,C1AreaProp,C2AreaProp,C3AreaProp,C4AreaProp,HistBin1,HistBin2,HistBin3,HistBin4,HistBin5,HistBin6,HistBin7,HistBin8,LaplHistBin1,LaplHistBin2,LaplHistBin3,LaplHistBin4,LaplHistBin5,LaplHistBin6,LaplHistBin7,LaplHistBin8,SiftNumKP,SurfNumKP,AkazeNumKP,BriskNumKP,KazeNumKP,ORBNumKP,RidgeAreaProp,MaxX,AvgMaxX,MaxY,MinVar,Output
dust/ESP_060252_2435_RED.NOMAP.browse-Block-3.jpg,138.75286865234375,3001.782248850912,106.52304342016578,40.16015625,213.48960876464844,33.82743462920189,82.53894132375717,84.0,5.0638297872340425,0.310546875,0.06005859375,0.27764892578125,0.31634521484375,386,1349,2232,2809,2951,3742,2087,828,5,6,119,5405,10555,282,11,1,37,65,0,0,34,5,0.36422943788416245,127035,125309.0,147705,249.1348556401208,1
dust/ESP_060252_2435_RED.NOMAP.browse-Block-4.jpg,119.65533447265625,2265.3765059672296,73.16858077049255,13.44573974609375,448.24119567871094,56.322226881980896,65.88301485776901,72.0,0.02092334396166255,0.3021240234375,0.128173828125,0.2886962890625,0.30450439453125,296,1530,3767,4191,3007,2328,974,291,5,12,71,1444,10970,3757,122,3,33,53,3,5,44,20,0.245451945884555,78027,73481.0,81687,193.83946688380092,1
dust/ESP_060252_2435_RED.NOMAP.browse-Block-5.jpg,104.70556640625,3251.8830354213715,31.663260843604803,13.14398193359375,199.70599365234375,17.185542434453964,37.382752388715744,85.0,0.02514364576571399,0.282470703125,0.01837158203125,0.20587158203125,0.30438232421875,1450,3181,3187,3095,2844,758,1483,386,7,10,58,443,8248,7178,411,29,4,31,0,0,6,0,0.21449486227596506,122652,122214.0,128178,346.2583466572687,1
dust/ESP_060252_2435_RED.NOMAP.browse-Block-6.jpg,119.46075439453125,2777.2887429855764,33.043206200003624,8.373764038085938,335.51702880859375,25.94490373134613,34.74048325419426,76.0,0.3375852446679723,0.29144287109375,0.06011962890625,0.26446533203125,0.298583984375,505,1817,3524,3489,3369,1957,1081,642,4,35,355,3767,9760,2233,208,22,13,50,1,3,16,6,0.17258766024720434,74640,67974.0,47124,139.0029637021944,1
dust/ESP_060252_2435_RED.NOMAP.browse-Block-7.jpg,137.1632080078125,3809.878392443061,50.15242241322994,19.040145874023438,341.6396484375,21.865356534719467,57.2967090010643,94.0,0.02650908399616573,0.293701171875,0.02099609375,0.22222900390625,0.31744384765625,1006,1354,1671,2782,3600,1878,2853,1240,6,13,49,397,4528,10512,830,49,2,27,0,0,7,0,0.2914211539036346,100119,99076.0,97572,500.89397553911294,1
dust/ESP_060252_2435_RED.NOMAP.browse-Block-8.jpg,114.697021484375,2603.160523355007,24.016229417175055,6.4365234375,154.48313903808594,16.226446837186813,21.57354947924614,82.0,0.05387774374522388,0.27691650390625,0.01953125,0.22509765625,0.29254150390625,483,2254,4032,3337,2444,2608,903,323,10,66,839,6611,7513,1239,97,9,3,32,0,0,7,0,0.16346271595528455,57402,56404.0,36123,109.43216067444972,1
dust/ESP_060345_2435_RED.NOMAP.browse-Block-2.jpg,105.195068359375,3037.6676368117332,112.13384622335434,44.59739685058594,74.17613220214844,24.24516698718071,64.81507509946823,73.0,1.6248471628137478e-05,0.30108642578125,0.002685546875,0.20477294921875,0.33807373046875,1689,2325,3531,3500,2392,1430,1300,217,2,22,314,8895,6957,183,10,1,5,27,0,0,6,0,0.4517093060063381,45846,45398.0,46407,210.50130467116833,1
dust/ESP_060345_2435_RED.NOMAP.browse-Block-4.jpg,120.94317626953125,2565.788580145687,127.99039330706,14.445785522460938,288.2421875,95.4391650557518,118.23732727766037,75.0,0.028743626211500783,0.32958984375,0.19671630859375,0.31268310546875,0.33331298828125,910,1759,2093,3364,3887,3578,652,141,29,286,2833,8558,3572,879,195,32,83,78,0,4,9,58,0.25928177553064685,99369,96033.0,89829,182.21076305955648,1
dust/ESP_060345_2435_RED.NOMAP.browse-Block-6.jpg,125.31109619140625,3233.993612226099,32.37088154256344,8.75,109.26817321777344,21.998751252889633,33.32942885160446,88.0,0.04612029320045143,0.3046875,0.01092529296875,0.24481201171875,0.318115234375,756,1461,3066,3950,2238,2151,2162,600,1,6,148,2219,11021,2712,261,16,3,22,0,0,0,0,0.26508305119533165,139152,133836.0,113931,435.9124839147553,1
dust/ESP_060345_2435_RED.NOMAP.browse-Block-8.jpg,131.1416015625,3087.8578786849976,30.271616484969854,6.7245941162109375,85.96348571777344,20.681967586278915,28.524648368358612,97.0,0.060618930867391264,0.30084228515625,0.00604248046875,0.2191162109375,0.32086181640625,765,1747,2405,2319,2422,4606,2057,63,1,0,29,475,5777,8798,1250,54,3,12,0,0,0,0,0.3576531788020086,132312,120402.0,111168,456.9573185027519,1
