Filename,HistVar,HistSkew,LaplVar,C1Area,C2Area,C3Area,C4Area,HistEntropyVar,Symmetry,IQR,Output
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012552_1220_RED.NOMAP.browse-Block-4.jpg,1398.5650130258512,0.0459686943170085,18.444771291717718,0.11034217608612072,0.002499038831218762,0.2105920799692426,0.29853902345251826,0.0002966722057925907,0.019835556278044862,61.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012552_1220_RED.NOMAP.browse-Block-5.jpg,639.6582105616669,0.5603622425753139,17.177718028998694,0.0725682429834679,0.0,0.18252595155709342,0.28123798539023454,6.477261670159263e-05,0.04743076672142416,37.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012552_1220_RED.NOMAP.browse-Block-6.jpg,260.6967606357889,0.13330892357656096,24.966930472575758,0.12062668204536717,0.0,0.22664359861591696,0.31891580161476357,0.00026840516522350696,0.014480881479151397,22.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012564_1105_RED.NOMAP.browse-Block-13.jpg,193.31623771230153,0.2515481740990585,11.856944826916449,0.0006728181468665898,0.0,0.04469434832756632,0.19319492502883506,1.5457549234373089e-06,0.022684996720718435,22.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012564_1105_RED.NOMAP.browse-Block-14.jpg,127.20961427273187,0.2709257277202161,15.476556673999784,0.013456362937331795,0.0,0.09073433294886582,0.23404459823144944,4.194419573244001e-07,0.024351389066883077,19.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012564_1105_RED.NOMAP.browse-Block-15.jpg,208.92416910450996,0.17879352425699727,13.22499696424393,0.005670895809304114,0.0,0.0716070742022299,0.22154940407535564,1.8954672774211628e-07,0.007835447904651953,20.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012564_1105_RED.NOMAP.browse-Block-16.jpg,120.9066025809876,0.08751965973089526,15.41502302555386,0.006439830834294502,0.0,0.06689734717416378,0.22001153402537485,6.224331712851825e-07,0.0007735120191868523,15.25,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012564_1105_RED.NOMAP.browse-Block-17.jpg,306.1562005696505,-0.051983269556032906,12.04142525661839,0.02566320645905421,0.0,0.08929257977700884,0.22251057285659362,1.7558098084228497e-05,0.018298392021168463,21.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012564_1105_RED.NOMAP.browse-Block-18.jpg,85.16283517481594,-0.06600344692293471,10.81026158720192,0.0,0.0,0.0718954248366013,0.22078046905036525,1.4456572556274667e-07,0.01953918822430911,15.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012593_1530_RED.NOMAP.browse-Block-1.jpg,508.1216103834165,-0.2601235681216008,23.750778164240796,0.18329488658208382,0.01518646674356017,0.24605920799692427,0.3006535947712418,0.0003812664050101217,0.018653707298318615,27.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012593_1530_RED.NOMAP.browse-Block-2.jpg,488.88830221008953,-0.5296822555004941,24.7105959878354,0.19896193771626297,0.0132641291810842,0.2510572856593618,0.29969242599000384,0.0029108740134714513,0.020541130686670697,24.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012593_1530_RED.NOMAP.browse-Block-3.jpg,513.9471699732203,-0.2621162634671586,19.961822521976806,0.16214917339484813,0.0036524413687043446,0.2373125720876586,0.29940407535563246,0.0007209235180710433,0.011164345074379696,32.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012593_1530_RED.NOMAP.browse-Block-4.jpg,527.9401943397544,-0.13075765196435954,20.058534430462597,0.14273356401384082,0.0,0.22549019607843138,0.3094002306805075,0.001020838669041622,0.00019306235002454055,31.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012593_1530_RED.NOMAP.browse-Block-5.jpg,353.14656194250546,-0.6449601305636418,13.602226702133462,0.06670511341791618,0.0,0.17204921184159938,0.27172241445597844,1.144942952005798e-05,0.02654573415819094,23.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012593_1530_RED.NOMAP.browse-Block-6.jpg,827.6580131451378,-0.03201377466663723,19.473854878812915,0.14311803152633604,0.014225297962322183,0.23231449442522106,0.2937331795463283,2.5992758483478002e-05,0.002267646346846656,44.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012593_1530_RED.NOMAP.browse-Block-7.jpg,567.5551345776718,0.5536936670146355,12.935721671462533,0.07093425605536333,0.00528642829680892,0.15936178392925798,0.2567281814686659,1.0878238049117695e-05,0.02837939823714519,29.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012593_1530_RED.NOMAP.browse-Block-8.jpg,373.7615023097614,0.11736879692246613,15.164931869725676,0.0983275663206459,0.002018454440599769,0.18271818531334102,0.28123798539023454,1.609931614993902e-06,0.014137108249404501,28.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012606_1510_RED.NOMAP.browse-Block-1.jpg,690.3090410303404,0.35134121841053445,45.19553949690482,0.2029027297193387,0.01441753171856978,0.2677816224529027,0.3216070742022299,8.458250244923716e-05,0.03287132287997342,35.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012606_1510_RED.NOMAP.browse-Block-3.jpg,522.6238513829818,0.16369490159304864,40.413748118865946,0.1778162245290273,0.00461361014994233,0.2552864282968089,0.32074202229911575,0.0002937451379067961,0.002062751784430732,32.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012606_1510_RED.NOMAP.browse-Block-5.jpg,1583.584095163987,-0.05162907257607724,31.533438548241215,0.20905420991926182,0.007593233371780085,0.25990003844675125,0.31218762014609763,0.004753417642262561,0.021627435055702297,64.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-1.jpg,391.9842983231393,0.4908771368002064,14.640339834322738,0.10342176086120723,0.0022106881968473662,0.18675509419454056,0.28104575163398693,2.50587737363646e-06,0.013460059740336688,26.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-10.jpg,754.5729420308428,-0.4711428320911046,14.786038166123964,0.10111495578623607,0.0,0.19386774317570166,0.2820069204152249,4.6004441008370923e-05,0.019247594050743756,35.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-11.jpg,426.96680167928486,-0.8012477866513451,11.09822697803066,0.05555555555555555,0.002306805074971165,0.13485198000768936,0.24625144175317185,2.8587786313373767e-05,0.06893864126897115,31.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-12.jpg,491.5963298060176,0.28550191422979987,10.89997126471187,0.04555940023068051,0.0,0.13437139561707034,0.24961553248750482,6.20768149144103e-05,0.0049380898236084615,29.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-13.jpg,432.8044923850008,0.4031965423380032,11.373701830884256,0.05872741253364091,0.0,0.16022683583237216,0.26095732410611305,1.5981219503970347e-05,0.02387723985186505,29.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-14.jpg,1454.7782587963757,-0.40027093311092077,13.486996025690885,0.08439061899269512,0.002114571318723568,0.1831026528258362,0.27431757016532105,0.013566550542897977,0.06570536711416591,65.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-15.jpg,841.9330426675423,0.6586226468150898,8.995557412115323,0.037004998077662436,0.0,0.12658592848904268,0.23817762399077277,9.685229781021593e-05,0.07709129673583909,43.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-16.jpg,575.0273265624332,-0.5219760862304473,10.46681372622927,0.05786236063052672,0.0019223375624759708,0.13437139561707034,0.2437524029219531,0.012469022903295792,0.014085572500605156,31.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-17.jpg,422.63273473877564,0.19702708727127927,7.725480735901269,0.01057285659361784,0.0,0.07823913879277201,0.2101114955786236,9.4344945322362e-06,0.018443192879988933,29.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-18.jpg,229.48372605632855,-0.32030378305408713,8.719347908140497,0.02422145328719723,0.0,0.0983275663206459,0.22472126105344098,0.00011588174165508725,0.004389337434320091,20.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-2.jpg,563.169059527943,-0.5183521704017683,14.966100591468015,0.08564013840830449,0.0,0.18935024990388313,0.28277585544021533,7.945025536211501e-06,0.056545823942097125,38.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-3.jpg,671.4833987194172,-0.5894029828516635,16.00681165090291,0.1188965782391388,0.00913110342176086,0.19502114571318724,0.27787389465590157,0.00012393461592104179,0.02703334313348565,33.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-4.jpg,1393.4763951211503,0.13053104720890593,14.01133554642353,0.10870818915801615,0.0011534025374855825,0.20126874279123413,0.27566320645905423,6.829439709204164e-05,0.03411797526279757,54.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-5.jpg,358.14917513167757,-0.49973581251391813,10.546788151601113,0.033256439830834296,0.0007689350249903883,0.10986159169550173,0.23433294886582084,7.997487662709924e-05,0.023357182822116546,19.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-6.jpg,761.0183393294598,0.05052241826182456,13.79088650691975,0.0847750865051903,0.0,0.16647443291041908,0.2622068435217224,2.971609746734098e-05,0.022378179608339113,37.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-7.jpg,465.8477903594439,0.1658998056974176,9.169734092157796,0.01730103806228374,0.0,0.11774317570165321,0.24173394848135332,8.68446243383383e-07,0.0036515675789031963,35.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-8.jpg,257.3302390424172,0.3762242870504353,12.716723152423702,0.06949250288350635,0.0,0.1707035755478662,0.27306805074971163,1.2901963161590429e-06,0.014775175916239796,20.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012609_1130_RED.NOMAP.browse-Block-9.jpg,141.2094725178897,-0.050513702011466474,10.38898499652856,0.03364090734332949,0.0,0.13456362937331795,0.2606689734717416,2.393732765978227e-07,0.00993427185539791,16.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012618_1090_RED.NOMAP.browse-Block-1.jpg,198.98663464507558,-0.9981684662393926,13.924052108725228,0.009419454056132258,0.0,0.03431372549019608,0.14830834294502115,0.0005278725171540341,0.08657079389489997,19.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012618_1090_RED.NOMAP.browse-Block-10.jpg,112.91054156225367,-0.1792271464400923,14.728160506613182,0.020761245674740483,0.0,0.09813533256439831,0.23452518262206842,3.1367730834190423e-07,0.011238929696405688,16.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012618_1090_RED.NOMAP.browse-Block-5.jpg,98.44253373809589,-0.7531569011561219,14.153954257974005,0.005670895809304114,0.0,0.041330257593233374,0.1714725105728566,3.505737584800049e-06,0.014870390086653192,13.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012618_1090_RED.NOMAP.browse-Block-7.jpg,1342.3479666753435,0.3284936173109154,9.421991554648564,0.0,0.0,0.0460399846212995,0.196559015763168,2.2943597064182726e-05,0.048810412284867884,66.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_012618_1090_RED.NOMAP.browse-Block-8.jpg,1834.5403365971683,0.20104881387249257,12.717964107792215,0.005382545174932718,0.0,0.11947327950788159,0.2486543637062668,6.655984395541964e-05,0.042871094213526605,77.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_013159_1005_RED.NOMAP.browse-Block-2.jpg,514.5891980426746,-0.577164775119561,38.837869968682384,0.08006535947712418,0.0014417531718569781,0.18810073048827375,0.31074586697424067,2.89362002736181e-05,0.024014759469638852,32.25,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_013159_1005_RED.NOMAP.browse-Block-3.jpg,219.4662915687945,-0.6280828786659739,48.18016991475936,0.08025759323337178,0.0,0.20751633986928106,0.33102652825836215,9.859229978140364e-07,0.05230469840366963,23.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_013159_1005_RED.NOMAP.browse-Block-5.jpg,438.16003193216284,-0.14597724702593476,50.46447241552763,0.1310073048827374,0.0,0.24250288350634372,0.33967704728950404,0.00014204028574393897,0.01638324946497771,30.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_013159_1005_RED.NOMAP.browse-Block-7.jpg,475.67861563721465,0.046276035528535986,39.85467094769246,0.0987120338331411,0.0,0.224240676662822,0.331122645136486,0.0001882038338634801,0.007312276343418193,39.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_014382_1905_RED.NOMAP.browse-Block-3.jpg,531.4560284313799,-0.2937676267418794,46.09791782239729,0.1958861976163014,0.01124567474048443,0.2655709342560554,0.32477893118031526,0.00019750124689251776,0.030892910040904786,32.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015922_2640_RED.NOMAP.browse-Block-4.jpg,714.1359995807959,-0.45104023549946204,28.53157144739676,0.11274509803921569,0.009323337178008458,0.20261437908496732,0.29969242599000384,6.350933261782706e-05,0.00067781844688458,34.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015923_2640_RED.NOMAP.browse-Block-1.jpg,973.1490695084299,0.966901865562758,39.146763738061885,0.1637831603229527,0.013936947327950788,0.23279507881584005,0.3156478277585544,0.0001832334684886794,0.0784346197408481,41.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015923_2640_RED.NOMAP.browse-Block-3.jpg,71.88463102389717,0.24923645273052783,21.152073114679077,0.050557477893118034,0.0,0.1186082276047674,0.2563437139561707,1.6530459595515977e-06,0.01360254068947834,12.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015923_2640_RED.NOMAP.browse-Block-5.jpg,433.6918222015872,-0.6964337631484628,12.794339443868703,0.040369088811995385,0.0,0.1113994617454825,0.23904267589388697,0.002677701113916042,0.010675963790150692,30.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-1.jpg,430.14982492759634,-0.3903532653132731,19.275769882890394,0.12725874663590928,0.002018454440599769,0.21530180699730872,0.30526720492118414,0.0001656946421272081,0.018717933420832784,27.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-10.jpg,1446.3175637630723,0.6733612622547351,27.65769342071285,0.19569396386005383,0.01893502499038831,0.26095732410611305,0.30036524413687044,0.001255776307258371,0.051610010520045144,47.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-11.jpg,353.4723559950399,0.3208078643122377,21.970278229722954,0.15215301806997308,0.012014609765474818,0.22049211841599384,0.29123414071510956,3.301493218673346e-06,0.02733646695026318,28.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-12.jpg,1201.1566937922464,-0.3112284617373932,18.821488775795427,0.15455594002306805,0.005190311418685121,0.22568242983467898,0.28498654363706266,0.0002669377225103019,0.03493283126399342,57.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-13.jpg,286.3768702049651,0.4840439447633596,10.671048899729659,0.039792387543252594,0.0,0.13985005767012687,0.2623029603998462,7.567951235442517e-06,0.024291441305248428,21.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-14.jpg,649.4418514690103,-0.7347385690839751,12.923204794654293,0.055459438677431756,0.0,0.1636870434448289,0.272875816993464,5.8660719981028875e-05,0.05342038776294825,30.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-2.jpg,1229.1550856637518,-0.3325562973283654,24.19223076298842,0.18166089965397925,0.012495194156093811,0.23971549404075357,0.29882737408688964,0.005847230022679622,0.06918048167467158,62.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-3.jpg,776.2759998557323,-0.0898576998153168,15.647361660060064,0.1186082276047674,0.0,0.1986735870818916,0.2844098423683199,0.0013300587877716318,0.01703840884600178,38.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-4.jpg,251.75548763259215,-0.5396645433951911,19.57019602041388,0.1260092272202999,0.003556324490580546,0.20790080738177624,0.2951749327181853,0.0001687376349175368,0.0006171313841440632,17.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-5.jpg,725.31953681051,0.679969982154586,19.972268118862985,0.1640715109573241,0.007400999615532487,0.23942714340638216,0.2933487120338331,0.00022194798243058362,0.021182878380110234,29.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-6.jpg,505.92767095907425,-0.6660350205125146,26.992382589593422,0.17339484813533257,0.032487504805843906,0.23606305267204922,0.29306036139946173,9.207156303266152e-05,0.012488074387343949,30.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-7.jpg,612.7152810666676,0.6665113261528127,19.605527684986743,0.13071895424836602,0.007689350249903883,0.22654748173779315,0.2999807766243752,0.001137695858145757,0.048694716907991493,36.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-8.jpg,755.5696689573599,-0.21480782490367578,32.475140945553576,0.1900230680507497,0.04027297193387159,0.2569204152249135,0.30699730872741254,0.00349912110760396,0.03144775872278213,47.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015924_2655_RED.NOMAP.browse-Block-9.jpg,1241.0445426529086,0.04666944619733959,19.284601992978477,0.12831603229527105,0.0019223375624759708,0.2109765474817378,0.28613994617454824,0.00014886792868339186,0.014224049691177692,57.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_015966_2600_RED.NOMAP.browse-Block-12.jpg,448.31794874793815,0.6352413158956172,40.78242597670047,0.16820453671664745,0.02104959630911188,0.2506728181468666,0.3229527104959631,4.932024719131852e-06,0.020581230165712016,22.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_016435_1345_RED.NOMAP.browse-Block-1.jpg,531.3319413846684,-0.19670969572802074,18.61264428802633,0.08823529411764706,0.0,0.1839677047289504,0.29161860822760477,0.0033624273060603215,0.03862241313022846,40.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_016435_1345_RED.NOMAP.browse-Block-10.jpg,98.79760013782297,-0.10902391884701855,13.594662477508061,0.04498269896193772,0.0,0.1374471357170319,0.26701268742791234,0.000371625109188551,0.011059642073148085,12.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_016435_1345_RED.NOMAP.browse-Block-11.jpg,374.45636104344874,-0.23607228891858623,16.322375676642867,0.04555940023068051,0.0,0.15071126489811612,0.272875816993464,0.00021893713171633377,0.03877888846170284,31.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_016435_1345_RED.NOMAP.browse-Block-13.jpg,366.6183147681052,0.3555368381149663,12.317568834983618,0.022202998846597464,0.0,0.12754709727028066,0.2573048827374087,2.3386617419307578e-05,0.032251965642969095,31.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_016435_1345_RED.NOMAP.browse-Block-14.jpg,202.84977854870831,0.16490009247361737,11.049040967149386,0.012591311034217609,0.0,0.08852364475201846,0.23289119569396385,7.734739001495073e-05,0.01759601744687063,22.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_016435_1345_RED.NOMAP.browse-Block-15.jpg,312.23204302244676,-0.07706903735683934,19.32277374316003,0.07996924259900039,0.006535947712418301,0.17252979623221837,0.29392541330257593,2.0631290179394585e-06,0.009801175372109583,25.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_016435_1345_RED.NOMAP.browse-Block-16.jpg,504.4811718084947,0.06366914680888416,14.809385587730507,0.05209534794309881,0.0,0.16186082276047675,0.27970011534025374,3.401147896005955e-05,0.003293216672686138,37.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_016435_1345_RED.NOMAP.browse-Block-17.jpg,185.35903013081207,0.38620366195729877,23.897561691071708,0.14225297962322184,0.0057670126874279125,0.22846981930026913,0.3072856593617839,1.4600052243968907e-06,0.009935739001483057,20.0,1
C:/Users/mjmunje/COSMIC/primary_filter_dataset/dust/ESP_016435_1345_RED.NOMAP.browse-Block-18.jpg,332.91397139382855,-0.049906982316124164,16.847941768470733,0.07602845059592464,0.00528642829680892,0.18531334102268357,0.2884467512495194,4.171975515804635e-06,0.020381355156441607,28.0,1
